153.3	4.729017e+012
153.4	4.595626e+012
153.5	4.466161e+012
153.6	4.340502e+012
153.7	4.218533e+012
153.8	4.100140e+012
153.9	3.985215e+012
154.0	3.873652e+012
154.1	3.765348e+012
154.2	3.660205e+012
154.3	3.558126e+012
154.4	3.459019e+012
154.5	3.362792e+012
154.6	3.269361e+012
154.7	3.178638e+012
154.8	3.090544e+012
154.9	3.004998e+012
155.0	2.921925e+012
155.1	2.841248e+012
155.2	2.762898e+012
155.3	2.686802e+012
155.4	2.612896e+012
155.5	2.541111e+012
155.6	2.471386e+012
155.7	2.403658e+012
155.8	2.337868e+012
155.9	2.273959e+012
156.0	2.211874e+012
156.1	2.151559e+012
156.2	2.092961e+012
156.3	2.036030e+012
156.4	1.980717e+012
156.5	1.926972e+012
156.6	1.874751e+012
156.7	1.824008e+012
156.8	1.774699e+012
156.9	1.726782e+012
157.0	1.680217e+012
157.1	1.634963e+012
157.2	1.590983e+012
157.3	1.548238e+012
157.4	1.506693e+012
157.5	1.466312e+012
157.6	1.427062e+012
157.7	1.388910e+012
157.8	1.351823e+012
157.9	1.315771e+012
158.0	1.280724e+012
158.1	1.246651e+012
158.2	1.213526e+012
158.3	1.181321e+012
158.4	1.150008e+012
158.5	1.119563e+012
158.6	1.089960e+012
158.7	1.061175e+012
158.8	1.033185e+012
158.9	1.005966e+012
159.0	9.794960e+011
159.1	9.537543e+011
159.2	9.287196e+011
159.3	9.043717e+011
159.4	8.806909e+011
159.5	8.576582e+011
159.6	8.352552e+011
159.7	8.134638e+011
159.8	7.922667e+011
159.9	7.716470e+011
160.0	7.515883e+011
160.1	7.320747e+011
160.2	7.130906e+011
160.3	6.946213e+011
160.4	6.766520e+011
160.5	6.591688e+011
160.6	6.421578e+011
160.7	6.256059e+011
160.8	6.095000e+011
160.9	5.938276e+011
161.0	5.785766e+011
161.1	5.637352e+011
161.2	5.492919e+011
161.3	5.352356e+011
161.4	5.215554e+011
161.5	5.082409e+011
161.6	4.952818e+011
161.7	4.826683e+011
161.8	4.703908e+011
161.9	4.584399e+011
162.0	4.468065e+011
162.1	4.354820e+011
162.2	4.244576e+011
162.3	4.137252e+011
162.4	4.032766e+011
162.5	3.931041e+011
162.6	3.832000e+011
162.7	3.735569e+011
162.8	3.641677e+011
162.9	3.550254e+011
163.0	3.461232e+011
163.1	3.374545e+011
163.2	3.290130e+011
163.3	3.207924e+011
163.4	3.127867e+011
163.5	3.049901e+011
163.6	2.973968e+011
163.7	2.900014e+011
163.8	2.827983e+011
163.9	2.757825e+011
164.0	2.689489e+011
164.1	2.622924e+011
164.2	2.558084e+011
164.3	2.494921e+011
164.4	2.433390e+011
164.5	2.373448e+011
164.6	2.315051e+011
164.7	2.258158e+011
164.8	2.202728e+011
164.9	2.148723e+011
165.0	2.096104e+011
165.1	2.044833e+011
165.2	1.994875e+011
165.3	1.946195e+011
165.4	1.898759e+011
165.5	1.852533e+011
165.6	1.807485e+011
165.7	1.763584e+011
165.8	1.720799e+011
165.9	1.679102e+011
166.0	1.638462e+011
166.1	1.598852e+011
166.2	1.560244e+011
166.3	1.522613e+011
166.4	1.485933e+011
166.5	1.450177e+011
166.6	1.415323e+011
166.7	1.381346e+011
166.8	1.348223e+011
166.9	1.315932e+011
167.0	1.284451e+011
167.1	1.253759e+011
167.2	1.223834e+011
167.3	1.194658e+011
167.4	1.166211e+011
167.5	1.138473e+011
167.6	1.111426e+011
167.7	1.085052e+011
167.8	1.059334e+011
167.9	1.034254e+011
168.0	1.009797e+011
168.1	9.859451e+010
168.2	9.626837e+010
168.3	9.399972e+010
168.4	9.178709e+010
168.5	8.962903e+010
168.6	8.752413e+010
168.7	8.547102e+010
168.8	8.346838e+010
168.9	8.151491e+010
169.0	7.960935e+010
169.1	7.775047e+010
169.2	7.593707e+010
169.3	7.416799e+010
169.4	7.244211e+010
169.5	7.075832e+010
169.6	6.911555e+010
169.7	6.751274e+010
169.8	6.594890e+010
169.9	6.442303e+010
170.0	6.293416e+010
170.1	6.148135e+010
170.2	6.006370e+010
170.3	5.868032e+010
170.4	5.733034e+010
170.5	5.601291e+010
170.6	5.472723e+010
170.7	5.347248e+010
170.8	5.224789e+010
170.9	5.105270e+010
171.0	4.988618e+010
171.1	4.874760e+010
171.2	4.763627e+010
171.3	4.655151e+010
171.4	4.549265e+010
171.5	4.445904e+010
171.6	4.345006e+010
171.7	4.246509e+010
171.8	4.150353e+010
171.9	4.056481e+010
172.0	3.964836e+010
172.1	3.875362e+010
172.2	3.788006e+010
172.3	3.702714e+010
172.4	3.619438e+010
172.5	3.538125e+010
172.6	3.458729e+010
172.7	3.381201e+010
172.8	3.305497e+010
172.9	3.231570e+010
173.0	3.159378e+010
173.1	3.088877e+010
173.2	3.020027e+010
173.3	2.952787e+010
173.4	2.887118e+010
173.5	2.822981e+010
173.6	2.760338e+010
173.7	2.699155e+010
173.8	2.639394e+010
173.9	2.581021e+010
174.0	2.524003e+010
174.1	2.468307e+010
174.2	2.413900e+010
174.3	2.360752e+010
174.4	2.308832e+010
174.5	2.258110e+010
174.6	2.208557e+010
174.7	2.160146e+010
174.8	2.112849e+010
174.9	2.066638e+010
175.0	2.021488e+010
175.1	1.977374e+010
175.2	1.934270e+010
175.3	1.892152e+010
175.4	1.850997e+010
175.5	1.810781e+010
175.6	1.771483e+010
175.7	1.733080e+010
175.8	1.695551e+010
175.9	1.658875e+010
176.0	1.623032e+010
176.1	1.588002e+010
176.2	1.553766e+010
176.3	1.520305e+010
176.4	1.487600e+010
176.5	1.455634e+010
